aluminum,tweety,0,2.969348192214966,0.8235859870910645,3.194283962249756,6.404520750045776,13.391738891601562,585
aluminum,tweety,1,2.8154759407043457,0.8242709636688232,3.2145838737487793,6.498371124267578,13.352701902389526,585
aluminum,tweety,2,2.8367769718170166,0.8249859809875488,3.243443012237549,6.516395568847656,13.42160153388977,585
aluminum,tweety,3,2.8230440616607666,0.8277328014373779,3.202820301055908,6.4929797649383545,13.346576929092407,585
aluminum,tweety,4,2.8356359004974365,0.8225080966949463,3.25185489654541,6.56015419960022,13.470153093338013,585
ascent,tweety,0,8.481069087982178,2.0004029273986816,7.244023084640503,21.09711980819702,38.822614908218384,808
ascent,tweety,1,6.922845125198364,1.8293077945709229,6.619696855545044,21.084022045135498,36.45587182044983,808
ascent,tweety,2,7.0181920528411865,1.8283390998840332,6.730638027191162,21.70593500137329,37.28310418128967,808
ascent,tweety,3,7.143594026565552,1.8172979354858398,6.9611499309539795,21.31920099258423,37.2412428855896,808
ascent,tweety,4,6.9515461921691895,1.8218848705291748,6.684990167617798,21.23519206047058,36.69361329078674,808
axom,tweety,0,6.632102727890015,1.7893331050872803,6.721569061279297,20.29500389099121,35.4380087852478,800
axom,tweety,1,6.583422899246216,1.7615978717803955,6.652221918106079,20.31090211868286,35.30814480781555,800
axom,tweety,2,6.592717170715332,1.7571921348571777,6.676293849945068,20.2976393699646,35.32384252548218,800
axom,tweety,3,6.598376035690308,1.758674144744873,6.649042844772339,20.612340927124023,35.61843395233154,800
axom,tweety,4,6.911255121231079,1.7563111782073975,6.864865064620972,20.84790873527527,36.38034009933472,800
blt,tweety,0,2.647710084915161,0.7986869812011719,3.1820998191833496,5.06395697593689,11.692453861236572,582
blt,tweety,1,2.644649028778076,0.7915887832641602,3.0990149974823,5.096051931381226,11.631304740905762,582
blt,tweety,2,2.6302430629730225,0.7858297824859619,3.118399143218994,5.161377191543579,11.695849180221558,582
blt,tweety,3,2.635359048843384,0.7839179039001465,3.127908945083618,5.094631910324097,11.641817808151245,582
blt,tweety,4,2.888516902923584,0.7856409549713135,3.1769139766693115,5.085224151611328,11.936295986175537,582
caliper,tweety,0,2.754538059234619,0.8327469825744629,3.2377052307128906,7.242547273635864,14.067537546157837,598
caliper,tweety,1,2.7757301330566406,0.8205888271331787,3.2745211124420166,7.295252799987793,14.166092872619629,598
caliper,tweety,2,2.7413218021392822,0.8183748722076416,3.244206190109253,7.323707818984985,14.127610683441162,598
caliper,tweety,3,2.7456202507019043,0.81905198097229,3.2480628490448,7.40845513343811,14.221190214157104,598
caliper,tweety,4,2.7683398723602295,0.8233311176300049,3.240846872329712,7.2688071727752686,14.101325035095215,598
care,tweety,0,3.4490208625793457,0.9186098575592041,3.567579746246338,7.3406548500061035,15.275865316390991,589
care,tweety,1,3.11100697517395,0.9145138263702393,3.558529853820801,7.517216205596924,15.101266860961914,589
care,tweety,2,3.1150870323181152,0.9033670425415039,3.5348269939422607,7.399937152862549,14.953218221664429,589
care,tweety,3,3.1200320720672607,0.9053909778594971,3.5588221549987793,7.420712947845459,15.004958152770996,589
care,tweety,4,3.1106858253479004,0.9023330211639404,3.5421929359436035,7.397464036941528,14.952675819396973,589
chai,tweety,0,2.9770870208740234,0.886451005935669,3.5284948348999023,6.847302198410034,14.239335060119629,588
chai,tweety,1,3.228004217147827,0.8734982013702393,3.4921388626098633,6.7351157665252686,14.328757047653198,588
chai,tweety,2,2.9865541458129883,0.8739461898803711,3.4990999698638916,6.817800045013428,14.177400350570679,588
chai,tweety,3,2.9881792068481445,0.8805220127105713,3.492830753326416,6.811622858047485,14.173154830932617,588
chai,tweety,4,2.99312686920166,0.8739471435546875,3.532518148422241,6.893519878387451,14.29311203956604,588
conduit,tweety,0,2.8818650245666504,0.8716480731964111,3.6397697925567627,7.368222951889038,14.761505842208862,615
conduit,tweety,1,2.8778271675109863,0.8599188327789307,3.6102118492126465,7.460748910903931,14.808706760406494,615
conduit,tweety,2,2.875864028930664,0.8593459129333496,3.5777246952056885,7.359730958938599,14.6726655960083,615
conduit,tweety,3,2.87703013420105,0.8608100414276123,3.6125848293304443,7.437159061431885,14.787584066390991,615
conduit,tweety,4,2.866281032562256,0.8670170307159424,3.624246835708618,7.421709775924683,14.779254674911499,615
dihydrogen,tweety,0,3.580303192138672,1.0170319080352783,4.553506135940552,8.575745820999146,17.726587057113647,671
dihydrogen,tweety,1,3.4073688983917236,0.9961960315704346,3.861654043197632,8.6248459815979,16.89006495475769,671
dihydrogen,tweety,2,3.699387788772583,0.9968183040618896,3.807201862335205,8.571109056472778,17.074517011642456,671
dihydrogen,tweety,3,3.4477360248565674,0.9999918937683105,3.84118390083313,8.611126899719238,16.900038719177246,671
dihydrogen,tweety,4,3.438184976577759,0.9858701229095459,3.8322479724884033,8.673224925994873,16.92952799797058,671
glvis,tweety,0,6.634917974472046,1.8057000637054443,6.743772983551025,20.91441798210144,36.098809003829956,802
glvis,tweety,1,6.879980087280273,1.7565028667449951,6.630408048629761,20.956396102905273,36.2232871055603,802
glvis,tweety,2,6.602181673049927,1.7648308277130127,6.6637349128723145,21.015815019607544,36.0465624332428,802
glvis,tweety,3,6.607415199279785,1.7652320861816406,6.765578031539917,20.9262797832489,36.064505100250244,802
glvis,tweety,4,6.627613067626953,1.7787809371948242,6.71095085144043,20.93193793296814,36.04928278923035,802
